name,prefix,suffix,long,lat,level,id,huyen_id
Phường Cầu Dền,Phường,Cầu Dền,105.851368,21.00754,3,328459,779
Phường 13,Phường,13,106.678392,10.786003,3,328460,780
Phường Phạm Hồng Thái,Phường,Phạm Hồng Thái,106.671566,20.855677,3,328461,781
Phường Hòa Minh,Phường,Hòa Minh,108.16339,16.077274,3,328462,782
Phường An Khánh,Phường,An Khánh,105.758783,10.037165,3,328463,783
Phường Long Thạnh,Phường,Long Thạnh,105.243724,10.799088,3,328464,784
Xã Bình Giã,Xã,Bình Giã,107.2687,10.648708,3,328465,785
Xã Ninh Quới A,Xã,Ninh Quới A,105.51326,9.485773,3,328466,786
Xã Đào Mỹ,Xã,Đào Mỹ,106.200903,21.425166,3,328467,787
Xã Dương Phong,Xã,Dương Phong,105.726974,22.111602,3,328468,788
Xã Lâm Thao,Xã,Lâm Thao,106.169956,20.973464,3,328469,789
Xã Đại Hòa Lộc,Xã,Đại Hòa Lộc,106.682426,10.178286,3,328470,790
Phường Thạnh Phước,Phường,Thạnh Phước,106.767447,11.00487,3,328471,791
Xã An Nghĩa,Xã,An Nghĩa,108.828681,14.494341,3,328472,792
Phường Thác Mơ,Phường,Thác Mơ,106.997454,11.839854,3,328473,793
Xã Hải Ninh,Xã,Hải Ninh,108.505928,11.248676,3,328474,794
Xã Quách Phẩm Bắc,Xã,Quách Phẩm Bắc,105.095691,8.920919,3,328475,795
Xã Đình Phùng,Xã,Đình Phùng,105.765571,22.764242,3,328476,796
Xã Ea Wer,Xã,Ea Wer,107.895082,12.811025,3,328477,797
Xã Đắk Sôr,Xã,Đắk Sôr,107.855839,12.513604,3,328478,798
Xã Búng Lao,Xã,Búng Lao,103.337856,21.515932,3,328479,799
Xã Sông Nhạn,Xã,Sông Nhạn,107.130616,10.830561,3,328480,800
Xã An Bình B,Xã,An Bình B,105.410761,10.810198,3,328481,801
Xã Chư Băh,Xã,Chư Băh,108.419099,13.38926,3,328482,802
Xã Đông Thành,Xã,Đông Thành,104.879824,22.244861,3,328483,803
Xã Châu Sơn,Xã,Châu Sơn,105.978371,20.563993,3,328484,804
Phường Kỳ Trinh,Phường,Kỳ Trinh,106.3168,18.052886,3,328485,805
Thị trấn Phú Thứ,Thị trấn,Phú Thứ,106.562131,21.025225,3,328486,806
Xã Long Trị,Xã,Long Trị,105.604373,9.702684,3,328487,807
Xã Đông Bắc,Xã,Đông Bắc,105.471501,20.721069,3,328488,808
Xã Đa Lộc,Xã,Đa Lộc,106.134874,20.777073,3,328489,809
Phường Ninh Hải,Phường,Ninh Hải,109.234275,12.572556,3,328490,810
Xã Nam Thái,Xã,Nam Thái,104.981171,9.834161,3,328491,811
Xã Đắk Tơ Lung,Xã,Đắk Tơ Lung,108.176655,14.534318,3,328492,812
Xã Huổi Luông,Xã,Huổi Luông,103.192508,22.550135,3,328493,813
Xã Lộc Bảo,Xã,Lộc Bảo,107.656394,11.741013,3,328494,814
Xã Hoàng Văn Thụ,Xã,Hoàng Văn Thụ,106.362356,21.963279,3,328495,815
Xã Bản Phiệt,Xã,Bản Phiệt,104.017588,22.517814,3,328496,816
Xã Lương Bình,Xã,Lương Bình,106.438871,10.748928,3,328497,817
Xã Hải Anh,Xã,Hải Anh,106.262558,20.204772,3,328498,818
Xã Đông Hiếu,Xã,Đông Hiếu,105.476222,19.287512,3,328499,819
Xã Gia Lập,Xã,Gia Lập,105.895717,20.341345,3,328500,820
Xã Tân Hải,Xã,Tân Hải,109.024613,11.651721,3,328501,821
Xã Điêu Lương,Xã,Điêu Lương,105.179715,21.336277,3,328502,822
Xã Xuân Long,Xã,Xuân Long,109.104303,13.398248,3,328503,823
Xã Đại Trạch,Xã,Đại Trạch,106.545895,17.549298,3,328504,824
Phường Điện Nam Trung,Phường,Điện Nam Trung,108.267961,15.91561,3,328505,825
Xã Bình Chương,Xã,Bình Chương,108.708814,15.264273,3,328506,826
Phường Cẩm Tây,Phường,Cẩm Tây,107.287217,21.011609,3,328507,827
Xã Cam Nghĩa,Xã,Cam Nghĩa,106.940951,16.747378,3,328508,828
Xã Mỹ Bình,Xã,Mỹ Bình,105.606191,9.49636,3,328509,829
Xã Chiềng Dong,Xã,Chiềng Dong,103.951697,21.189011,3,328510,830
Xã Đồng Khởi,Xã,Đồng Khởi,106.05985,11.356204,3,328511,831
Xã Bình Minh,Xã,Bình Minh,106.441768,20.400785,3,328512,832
Xã Đắc Sơn,Xã,Đắc Sơn,105.847647,21.412811,3,328513,833
Phường Quảng Châu,Phường,Quảng Châu,105.870863,19.74588,3,328514,834
Phường Thủy Phương,Phường,Thủy Phương,107.638082,16.430668,3,328515,835
Xã Mỹ Phước Tây,Xã,Mỹ Phước Tây,106.094714,10.493693,3,328516,836
Xã Hòa Tân,Xã,Hòa Tân,106.052651,9.867052,3,328517,837
Xã Đức Ninh,Xã,Đức Ninh,105.112,21.950874,3,328518,838
Xã Tân Hưng,Xã,Tân Hưng,105.738499,10.18163,3,328519,839
Xã Đạo Đức,Xã,Đạo Đức,105.666699,21.243182,3,328520,840
Xã Khai Trung,Xã,Khai Trung,104.666198,22.175357,3,328521,841
Phường Kiến Hưng,Phường,Kiến Hưng,105.793132,20.956835,3,328715,1035
Phường 14,Phường,14,106.708851,10.757755,3,328716,1036
Phường Ngọc Sơn,Phường,Ngọc Sơn,106.621052,20.811597,3,328717,1037
Phường Thới Hòa,Phường,Thới Hòa,105.612827,10.114121,3,328719,1039
Xã Khánh Bình,Xã,Khánh Bình,105.076198,10.933834,3,328720,1040
Xã Vĩnh Hậu A,Xã,Vĩnh Hậu A,105.710331,9.220008,3,328722,1042
Xã Bảo Sơn,Xã,Bảo Sơn,106.327751,21.352876,3,328723,1043
Xã Mai Lạp,Xã,Mai Lạp,105.734855,22.071963,3,328724,1044
Xã Châu Phong,Xã,Châu Phong,106.24508,21.13135,3,328725,1045
Xã An Phước,Xã,An Phước,106.390725,10.291368,3,328726,1046
Phường Bình Nhâm,Phường,Bình Nhâm,106.692728,10.923745,3,328727,1047
Xã Ân Hữu,Xã,Ân Hữu,108.90906,14.307626,3,328728,1048
Xã Đăng Hà,Xã,Đăng Hà,107.294999,11.587952,3,328729,1049
Xã Tân Đức,Xã,Tân Đức,107.598773,10.844129,3,328730,1050
Xã Hiệp Tùng,Xã,Hiệp Tùng,105.136648,8.824866,3,328731,1051
Xã Đức Quang,Xã,Đức Quang,106.668411,22.722618,3,328732,1052
Xã Ea KTur,Xã,Ea KTur,108.137547,12.613624,3,328733,1053
Xã Quảng Hòa,Xã,Quảng Hòa,108.109796,12.173134,3,328734,1054
Xã Huổi Lèng,Xã,Huổi Lèng,103.132608,21.877687,3,328735,1055
Xã Bình Sơn,Xã,Bình Sơn,107.022722,10.791401,3,328736,1056
Xã Bình Hàng Trung,Xã,Bình Hàng Trung,105.746449,10.379728,3,328737,1057
Xã Đăk Tơ Ver,Xã,Đăk Tơ Ver,108.076725,14.200713,3,328738,1058
Xã Bản Péo,Xã,Bản Péo,104.736497,22.634227,3,328739,1059
Xã Hoàng Tây,Xã,Hoàng Tây,105.910963,20.611401,3,328740,1060
Xã Cẩm Dương,Xã,Cẩm Dương,106.058449,18.287905,3,328741,1061
Xã Hồng Khê,Xã,Hồng Khê,106.200055,20.873993,3,328742,1062
Xã Đông Phước A,Xã,Đông Phước A,105.774645,9.931554,3,328743,1063
Xã Hợp Thành,Xã,Hợp Thành,105.349387,20.959856,3,328744,1064
Xã Chí Tân,Xã,Chí Tân,105.970515,20.781541,3,328745,1065
Xã Cam Hải Tây,Xã,Cam Hải Tây,109.15172,12.101933,3,328746,1066
Xã Đông Hưng B,Xã,Đông Hưng B,104.95877,9.561537,3,328747,1067
Xã Đắk Man,Xã,Đắk Man,107.735674,15.216076,3,328748,1068
Xã Làng Mô,Xã,Làng Mô,103.238861,22.227458,3,328749,1069
Xã Mỹ Lâm,Xã,Mỹ Lâm,107.394253,11.576645,3,328750,1070
Xã Cao Lâu,Xã,Cao Lâu,106.936196,21.902657,3,328751,1071
Xã Kim Sơn,Xã,Kim Sơn,104.309444,22.243054,3,328752,1072
Xã Long Phụng,Xã,Long Phụng,106.652755,10.539353,3,328753,1073
Xã Mỹ Tân,Xã,Mỹ Tân,106.210571,20.449257,3,328754,1074
Phường Quỳnh Xuân,Phường,Quỳnh Xuân,105.685839,19.212777,3,328755,1075
Xã Ninh Hòa,Xã,Ninh Hòa,105.932873,20.293096,3,328756,1076
Xã Phước Hữu,Xã,Phước Hữu,108.894456,11.539122,3,328757,1077
Xã Chính Công,Xã,Chính Công,105.08021,21.524899,3,328758,1078
Xã Hòa Hội,Xã,Hòa Hội,109.099587,13.042577,3,328759,1079
Xã Dương Thủy,Xã,Dương Thủy,106.824794,17.192158,3,328760,1080
Xã Trà Dương,Xã,Trà Dương,108.250909,15.370548,3,328761,1081
Xã Thanh An,Xã,Thanh An,108.682214,14.92319,3,328762,1082
Phường Trưng Vương,Phường,Trưng Vương,106.795522,21.030538,3,328763,1083
Xã Gio Châu,Xã,Gio Châu,107.079331,16.902856,3,328764,1084
Xã An Thạnh Đông,Xã,An Thạnh Đông,106.184609,9.653207,3,328765,1085
Xã Chiềng Sơn,Xã,Chiềng Sơn,104.603478,20.75558,3,328766,1086
Xã Chà Là,Xã,Chà Là,106.180233,11.310526,3,328767,1087
Xã Đô Lương,Xã,Đô Lương,106.331926,20.599018,3,328768,1088
Xã Bình Thuận,Xã,Bình Thuận,105.653472,21.618094,3,328769,1089
Xã Điền Hạ,Xã,Điền Hạ,105.311006,20.231818,3,328770,1090
Phường Hương Văn,Phường,Hương Văn,107.483282,16.519408,3,328771,1091
Xã An Thái Trung,Xã,An Thái Trung,105.889955,10.319457,3,328772,1092
Xã Hiệp Mỹ Tây,Xã,Hiệp Mỹ Tây,106.483405,9.712344,3,328773,1093
Xã Khau Tinh,Xã,Khau Tinh,105.420079,22.419376,3,328774,1094
Xã Hòa Ninh,Xã,Hòa Ninh,105.991984,10.287455,3,328775,1095
Xã Đình Chu,Xã,Đình Chu,105.473833,21.34635,3,328776,1096
Xã Dế Xu Phình,Xã,Dế Xu Phình,104.154042,21.772903,3,328777,1097
Phường Hàng Bạc,Phường,Hàng Bạc,105.853039,21.033072,3,328971,1291
Phường 13,Phường,13,106.65748,10.749228,3,328972,1292
Phường Dư Hàng,Phường,Dư Hàng,106.680688,20.846911,3,328973,1293
Phường Phước Mỹ,Phường,Phước Mỹ,108.244949,16.063918,3,328974,1294
Xã Thới Đông,Xã,Thới Đông,105.399967,10.042381,3,328975,1295
Xã Bình Phú,Xã,Bình Phú,105.164451,10.501472,3,328976,1296
Xã Phước Hưng,Xã,Phước Hưng,107.210629,10.415069,3,328977,1297
Xã Điền Hải,Xã,Điền Hải,105.490652,9.132631,3,328978,1298
Xã Đèo Gia,Xã,Đèo Gia,106.686577,21.322004,3,328979,1299
Xã Bình Trung,Xã,Bình Trung,105.582243,22.018716,3,328980,1300
Xã Gia Đông,Xã,Gia Đông,106.069854,21.031753,3,328981,1301
Xã Phú Phụng,Xã,Phú Phụng,106.045247,10.276023,3,328982,1302
Phường Đông Hòa,Phường,Đông Hòa,106.784601,10.890712,3,328983,1303
Xã Hoài Đức,Xã,Hoài Đức,109.007411,14.408832,3,328984,1304
Xã Tân Tiến,Xã,Tân Tiến,106.75212,11.935005,3,328985,1305
Xã Đông Tiến,Xã,Đông Tiến,108.038527,11.214511,3,328986,1306
Xã Tân Ân Tây,Xã,Tân Ân Tây,104.998915,8.755875,3,328987,1307
Xã Hồng Sĩ,Xã,Hồng Sĩ,106.15958,22.885786,3,328988,1308
Xã Cư Suê,Xã,Cư Suê,108.072266,12.762636,3,328989,1309
Xã Đắk R'La,Xã,Đắk R'La,107.72941,12.490216,3,328990,1310
Xã Mường Toong,Xã,Mường Toong,102.606833,22.159876,3,328991,1311
Xã Phú Đông,Xã,Phú Đông,106.820425,10.718251,3,328992,1312
Xã An Phú Thuận,Xã,An Phú Thuận,105.888408,10.22648,3,328993,1313
Xã Ia Băng,Xã,Ia Băng,107.9995,13.794165,3,328994,1314
Xã Lũng Chinh,Xã,Lũng Chinh,105.323901,23.149465,3,328995,1315
Xã Công Lý,Xã,Công Lý,106.029298,20.57694,3,328996,1316
Xã Cẩm Đoài,Xã,Cẩm Đoài,106.250839,20.914887,3,328998,1318
Xã Nhơn Nghĩa A,Xã,Nhơn Nghĩa A,105.652113,9.943532,3,328999,1319
Xã Bình Hẻm,Xã,Bình Hẻm,105.537235,20.492421,3,329000,1320
Xã Hiệp Cường,Xã,Hiệp Cường,106.054408,20.720049,3,329001,1321
Xã Diên Đồng,Xã,Diên Đồng,109.000062,12.293841,3,329002,1322
Xã Mong Thọ,Xã,Mong Thọ,105.192818,10.023467,3,329003,1323
Xã Đắk Pxi,Xã,Đắk Pxi,107.952476,14.670359,3,329004,1324
Xã Nậm Sỏ,Xã,Nậm Sỏ,103.589363,22.080019,3,329005,1325
Xã Đinh Trang Thượng,Xã,Đinh Trang Thượng,107.970862,11.728617,3,329006,1326
Xã Bằng Mạc,Xã,Bằng Mạc,106.517148,21.682176,3,329007,1327
Xã Bản Vược,Xã,Bản Vược,103.842289,22.589269,3,329008,1328
Xã Long Hựu Đông,Xã,Long Hựu Đông,106.669053,10.49408,3,329009,1329
Xã Hồng Quang,Xã,Hồng Quang,106.218819,20.376846,3,329010,1330
Xã Đỉnh Sơn,Xã,Đỉnh Sơn,104.962947,19.028301,3,329011,1331
Xã Chính Tâm,Xã,Chính Tâm,106.138416,20.137298,3,329012,1332
Xã Ma Nới,Xã,Ma Nới,108.693793,11.657089,3,329013,1333
Xã Hợp Hải,Xã,Hợp Hải,105.275098,21.303109,3,329014,1334
Xã Xuân Bình,Xã,Xuân Bình,109.214937,13.585857,3,329015,1335
Xã Hóa Sơn,Xã,Hóa Sơn,105.873854,17.78911,3,329016,1336
Xã Duy Nghĩa,Xã,Duy Nghĩa,108.370383,15.853033,3,329017,1337
Xã Đức Lân,Xã,Đức Lân,108.9215,14.887752,3,329018,1338
Phường Nam Hòa,Phường,Nam Hòa,106.796433,20.929854,3,329019,1339
Xã Hải Dương,Xã,Hải Dương,107.335583,16.725834,3,329020,1340
Xã Ba Trinh,Xã,Ba Trinh,105.902255,9.819295,3,329021,1341
Xã Chiềng Lao,Xã,Chiềng Lao,103.907638,21.644566,3,329022,1342
Xã Phước Đông,Xã,Phước Đông,106.324019,11.120978,3,329023,1343
Xã An Đồng,Xã,An Đồng,106.386667,20.698176,3,329024,1344
Xã Hòa Bình,Xã,Hòa Bình,105.830438,21.734045,3,329025,1345
Xã Cẩm Liên,Xã,Cẩm Liên,105.35568,20.220278,3,329026,1346
Xã Hương Lộc,Xã,Hương Lộc,107.72565,16.161417,3,329027,1347
Xã Điềm Hy,Xã,Điềm Hy,106.189545,10.419385,3,329028,1348
Xã Đại Phúc,Xã,Đại Phúc,106.294165,9.9855,3,329029,1349
Xã Đại Phú,Xã,Đại Phú,105.431539,21.54243,3,329030,1350
Xã Chánh Hội,Xã,Chánh Hội,106.097908,10.192339,3,329031,1351
Xã Duy Phiên,Xã,Duy Phiên,105.550357,21.339095,3,329032,1352
Xã Đào Thịnh,Xã,Đào Thịnh,104.797761,21.797187,3,329033,1353
Phường Hoàng Văn Thụ,Phường,Hoàng Văn Thụ,105.858315,20.986584,3,329227,1547
Phường 13,Phường,13,106.627446,10.753025,3,329228,1548
Phường Đổng Quốc Bình,Phường,Đổng Quốc Bình,106.697258,20.83977,3,329229,1549
Phường Tân Chính,Phường,Tân Chính,108.209746,16.069433,3,329230,1550
Xã Nhơn Nghĩa,Xã,Nhơn Nghĩa,105.688444,9.982498,3,329231,1551
Xã Cần Đăng,Xã,Cần Đăng,105.293374,10.458217,3,329232,1552
Xã Long Mỹ,Xã,Long Mỹ,107.269414,10.443932,3,329233,1553
Xã Phước Long,Xã,Phước Long,105.392323,9.372986,3,329234,1554
Xã An Lạc,Xã,An Lạc,106.880606,21.308238,3,329235,1555
Xã Cường Lợi,Xã,Cường Lợi,106.207792,22.275714,3,329236,1556
Xã Hoàn Sơn,Xã,Hoàn Sơn,105.994798,21.110155,3,329237,1557
Xã Châu Hòa,Xã,Châu Hòa,106.491444,10.218671,3,329238,1558
Xã Định Thành,Xã,Định Thành,106.351267,11.30928,3,329239,1559
Xã Cát Hiệp,Xã,Cát Hiệp,109.019285,14.049438,3,329240,1560
Xã Minh Thắng,Xã,Minh Thắng,106.719971,11.513985,3,329241,1561
Xã Hàm Minh,Xã,Hàm Minh,107.92259,10.8663,3,329242,1562
Xã Rạch Chèo,Xã,Rạch Chèo,104.907936,8.81606,3,329243,1563
Xã Bình Long,Xã,Bình Long,106.135669,22.735781,3,329244,1564
Xã Ea H'Leo,Xã,Ea H'Leo,108.151685,13.360189,3,329245,1565
Xã Đạo Nghĩa,Xã,Đạo Nghĩa,107.538507,11.888351,3,329246,1566
Xã Nà Nhạn,Xã,Nà Nhạn,103.102788,21.497146,3,329247,1567
Xã Phú Cường,Xã,Phú Cường,107.184652,11.088152,3,329248,1568
Xã Phú Thuận B,Xã,Phú Thuận B,105.348397,10.728319,3,329249,1569
Xã Bờ Ngoong,Xã,Bờ Ngoong,108.107225,13.805498,3,329250,1570
Xã Lũng Phìn,Xã,Lũng Phìn,105.299536,23.15012,3,329251,1571
Xã Liêm Thuận,Xã,Liêm Thuận,105.962562,20.477971,3,329252,1572
Xã Hương Bình,Xã,Hương Bình,105.642783,18.22689,3,329253,1573
Xã Hòa An,Xã,Hòa An,105.614772,9.767669,3,329255,1575
Xã Cố Nghĩa,Xã,Cố Nghĩa,105.762153,20.522744,3,329256,1576
Xã Minh Tân,Xã,Minh Tân,106.164217,20.77924,3,329257,1577
Xã Sơn Hiệp,Xã,Sơn Hiệp,108.918948,12.014715,3,329258,1578
Xã Hòa Hưng,Xã,Hòa Hưng,105.480039,9.892343,3,329259,1579
Xã Kon Đào,Xã,Kon Đào,107.837698,14.694969,3,329260,1580
Xã Bình Lư,Xã,Bình Lư,103.647037,22.31696,3,329261,1581
Xã Đông Thanh,Xã,Đông Thanh,108.366428,11.833199,3,329262,1582
Xã Đồng Tiến,Xã,Đồng Tiến,106.21588,21.506811,3,329263,1583
Xã Dìn Chin,Xã,Dìn Chin,104.242317,22.796709,3,329264,1584
Xã Hiệp Thạnh,Xã,Hiệp Thạnh,106.451878,10.460625,3,329265,1585
Xã Nam Điền,Xã,Nam Điền,106.138533,19.978412,3,329266,1586
Xã Châu Khê,Xã,Châu Khê,104.787389,19.108824,3,329267,1587
Xã Gia Lâm,Xã,Gia Lâm,105.778294,20.377171,3,329268,1588
Xã Phước Chiến,Xã,Phước Chiến,109.047052,11.83111,3,329269,1589
Xã Chân Mộng,Xã,Chân Mộng,105.206985,21.529884,3,329270,1590
Xã Ea Bar,Xã,Ea Bar,108.81632,12.965828,3,329271,1591
Xã Hải Ninh,Xã,Hải Ninh,106.721754,17.375472,3,329272,1592
Xã Hiệp Thuận,Xã,Hiệp Thuận,108.101646,15.585279,3,329273,1593
Phường Mạo Khê,Phường,Mạo Khê,106.597902,21.056966,3,329275,1595
Xã A Xing,Xã,A Xing,106.701582,16.486025,3,329276,1596
Xã Long Đức,Xã,Long Đức,106.073535,9.720956,3,329277,1597
Xã Huy Bắc,Xã,Huy Bắc,104.639478,21.261817,3,329278,1598
Xã Long Thành Trung,Xã,Long Thành Trung,106.131855,11.27442,3,329279,1599
Xã Thái Đô,Xã,Thái Đô,106.566637,20.506788,3,329280,1600
Xã Bình Yên,Xã,Bình Yên,105.589131,21.847175,3,329281,1601
Xã Đại Lộc,Xã,Đại Lộc,105.832555,19.960137,3,329282,1602
Xã Điền Lộc,Xã,Điền Lộc,107.413181,16.68447,3,329283,1603
Xã Bình Phục Nhứt,Xã,Bình Phục Nhứt,106.512818,10.395631,3,329284,1604
Xã Hòa Thuận,Xã,Hòa Thuận,106.359805,9.939518,3,329285,1605
Xã Đạo Viện,Xã,Đạo Viện,105.362298,21.856084,3,329286,1606
Xã Hòa Lộc,Xã,Hòa Lộc,106.005684,10.084858,3,329287,1607
Xã Hồ Sơn,Xã,Hồ Sơn,105.603874,21.411786,3,329288,1608
Xã Làng Nhì,Xã,Làng Nhì,104.542076,21.477739,3,329289,1609
Phường Giang Biên,Phường,Giang Biên,105.917966,21.061149,3,329483,1803
Phường Tân Kiểng,Phường,Tân Kiểng,106.708721,10.746875,3,329484,1804
Phường Ngọc Xuyên,Phường,Ngọc Xuyên,106.779873,20.721293,3,329485,1805
Xã Hòa Nhơn,Xã,Hòa Nhơn,108.149071,16.007065,3,329486,1806
Phường Thốt Nốt,Phường,Thốt Nốt,105.533449,10.270096,3,329487,1807
Xã Hòa An,Xã,Hòa An,105.485007,10.359932,3,329488,1808
Phường Phước Hòa,Phường,Phước Hòa,107.077247,10.537619,3,329489,1809
Xã Hưng Thành,Xã,Hưng Thành,105.81137,9.367911,3,329490,1810
Xã Cao Xá,Xã,Cao Xá,106.113459,21.380212,3,329491,1811
Xã Hương Nê,Xã,Hương Nê,105.950913,22.312304,3,329492,1812
Phường Đồng Nguyên,Phường,Đồng Nguyên,105.971344,21.124473,3,329493,1813
Xã Bình Khánh Đông,Xã,Bình Khánh Đông,106.386471,10.096298,3,329494,1814
Xã An Thái,Xã,An Thái,106.779687,11.452633,3,329495,1815
Xã Mỹ Chánh,Xã,Mỹ Chánh,109.129458,14.159504,3,329496,1816
Xã Lộc Hòa,Xã,Lộc Hòa,106.586415,11.917554,3,329497,1817
Xã Tân Bằng,Xã,Tân Bằng,105.044923,9.461068,3,329499,1819
Xã Hoa Thám,Xã,Hoa Thám,106.064653,22.618043,3,329500,1820
Xã Cư Huê,Xã,Cư Huê,108.43472,12.810285,3,329501,1821
Xã Nam Bình,Xã,Nam Bình,107.594896,12.29056,3,329502,1822
Xã Luân Giới,Xã,Luân Giới,103.417294,21.206063,3,329503,1823
Xã Phú An,Xã,Phú An,107.481254,11.383748,3,329504,1824
Xã Định Yên,Xã,Định Yên,105.536654,10.309596,3,329505,1825
Xã Ia Grăng,Xã,Ia Grăng,107.735595,14.022188,3,329506,1826
Xã Nà Khương,Xã,Nà Khương,104.576856,22.286565,3,329507,1827
Xã Sơn Bình,Xã,Sơn Bình,105.500883,18.508581,3,329509,1829
Xã Cộng Hòa,Xã,Cộng Hòa,106.418708,20.978962,3,329510,1830
Xã Vị Thanh,Xã,Vị Thanh,105.535772,9.843151,3,329511,1831
Xã Cư Yên,Xã,Cư Yên,105.554863,20.853781,3,329512,1832
Xã Đức Thắng,Xã,Đức Thắng,106.139146,20.66958,3,329513,1833
Xã Khánh Đông,Xã,Khánh Đông,108.977435,12.353214,3,329514,1834
Xã Thủy Liễu,Xã,Thủy Liễu,105.218873,9.748681,3,329515,1835
Xã Đắk Nông,Xã,Đắk Nông,107.697966,14.785869,3,329516,1836
Xã Mường Kim,Xã,Mường Kim,103.852391,21.853982,3,329517,1837
Xã Đưng Knớ,Xã,Đưng Knớ,108.381314,12.179162,3,329518,1838
Xã Đồng Bục,Xã,Đồng Bục,106.902833,21.784801,3,329519,1839
Xã Bình Thạnh,Xã,Bình Thạnh,106.084395,10.786372,3,329521,1841
Xã Trực Chính,Xã,Trực Chính,106.291235,20.326152,3,329522,1842
Xã Diễn Cát,Xã,Diễn Cát,105.565498,18.968329,3,329523,1843
Xã Khánh Cường,Xã,Khánh Cường,106.111873,20.20968,3,329524,1844
Xã Phước Hà,Xã,Phước Hà,108.807368,11.470433,3,329525,1845
Xã Gia Thanh,Xã,Gia Thanh,105.31681,21.444113,3,329526,1846
Xã Phước Tân,Xã,Phước Tân,108.906259,13.265483,3,329527,1847
Xã Quảng Đông,Xã,Quảng Đông,106.477494,17.932522,3,329528,1848
Xã Đại Đồng,Xã,Đại Đồng,108.009618,15.851415,3,329529,1849
Xã Hành Nhân,Xã,Hành Nhân,108.726646,15.032093,3,329530,1850
Xã Minh Cầm,Xã,Minh Cầm,107.06731,21.240602,3,329531,1851
Xã Ba Lòng,Xã,Ba Lòng,106.977813,16.646973,3,329532,1852
Xã Mỹ Phước,Xã,Mỹ Phước,105.75894,9.582506,3,329533,1853
Xã Chiềng Ơn,Xã,Chiềng Ơn,103.619488,21.731736,3,329534,1854
Xã Tân Lập,Xã,Tân Lập,105.98613,11.610663,3,329535,1855
Xã Đông Hải,Xã,Đông Hải,106.568301,20.457051,3,329536,1856
Xã Điềm Thụy,Xã,Điềm Thụy,105.919107,21.471872,3,329537,1857
Xã Hà Đông,Xã,Hà Đông,105.806109,19.99399,3,329538,1858
Xã Lộc Bổn,Xã,Lộc Bổn,107.736716,16.356514,3,329539,1859
Xã Gia Thuận,Xã,Gia Thuận,106.728493,10.442871,3,329540,1860
Xã Hùng Hòa,Xã,Hùng Hòa,106.210219,9.768371,3,329541,1861
Xã Phúc Yên,Xã,Phúc Yên,105.219203,22.518373,3,329542,1862
Xã Nhơn Bình,Xã,Nhơn Bình,106.024633,10.0417,3,329543,1863
Xã Bình Dương,Xã,Bình Dương,105.525173,21.241508,3,329544,1864
Xã Bình Thuận,Xã,Bình Thuận,104.860066,21.455779,3,329545,1865
Phường Kim Liên,Phường,Kim Liên,105.835623,21.006262,3,329739,2059
